target_id,wavelength_bin_um,cwave_um,cband_um,aperture_flux_uJy,aperture_flux_unc_uJy,psf_flux_uJy,psf_flux_unc_uJy,measurement_count
cvj_arcturus_gaia_1233967198192238208,2.16,2.163289024147366,0.05468296610832803,14687.32763671875,2124.92919921875,14562.98193359375,200.95877075195312,2
cvj_arcturus_gaia_1233967198192238208,2.22,2.2136768393550312,0.054758126447879515,20253.8291015625,3457.98193359375,14369.74169921875,244.74034881591797,2
cvj_arcturus_gaia_1233967198192238208,2.2600000000000002,2.2645405261222384,0.05640599637417822,11223.572509765625,3669.3743896484375,12969.14990234375,257.485595703125,2
cvj_arcturus_gaia_1233967198192238208,2.32,2.31617096920676,0.05765313693948863,13928.96826171875,2120.1921997070312,12951.11328125,207.31552124023438,2
cvj_arcturus_gaia_1233967198192238208,2.38,2.3706098865833267,0.059474314794959515,13461.2109375,2166.058837890625,12956.9296875,233.28179931640625,1
cvj_arcturus_gaia_1233967198192238208,2.46,2.4667754549457843,0.07202036411342812,11621.85546875,2295.064453125,12316.7900390625,211.09690856933594,1
cvj_arcturus_gaia_1233967198192238208,2.48,2.4802765097066652,0.07176236642820652,9793.8466796875,1289.4498291015625,11157.6943359375,171.7781219482422,1
cvj_arcturus_gaia_1233967198192238208,2.54,2.540553810893572,0.07474994066352084,10541.0556640625,1665.232177734375,10416.294921875,179.0336456298828,2
cvj_arcturus_gaia_1233967198192238208,2.6,2.6016281319006413,0.07258373583266826,11115.6611328125,1320.6597900390625,10989.646484375,162.80520629882812,1
cvj_arcturus_gaia_1233967198192238208,2.62,2.6168114493264722,0.07347027561055962,10497.037109375,1174.907470703125,10290.638671875,164.18804931640625,1
cvj_arcturus_gaia_1233967198192238208,2.68,2.680225658166483,0.07524661048534562,10650.6142578125,1185.9708862304688,9984.91162109375,161.0806121826172,2
cvj_arcturus_gaia_1233967198192238208,2.74,2.7452112557525963,0.07607544683859598,10225.580078125,1140.947998046875,9441.37890625,165.8660430908203,1
cvj_arcturus_gaia_1233967198192238208,2.7600000000000002,2.760617229673503,0.07813211018973805,11662.4404296875,1322.419921875,9591.6923828125,170.52224731445312,1
cvj_arcturus_gaia_1233967198192238208,2.82,2.8192828384033657,0.08223693904543974,6965.5322265625,1041.2894287109375,9564.5,161.43675231933594,1
cvj_arcturus_gaia_1233967198192238208,2.84,2.8371526910844387,0.08079047084409136,10547.0576171875,1446.4095458984375,8049.99560546875,177.78167724609375,1
cvj_arcturus_gaia_1233967198192238208,2.86,2.859990670843086,0.0834962222460798,10560.3662109375,1318.709228515625,9188.77734375,167.40676879882812,1
cvj_arcturus_gaia_1233967198192238208,2.9,2.8972228393592485,0.08562592002548913,9555.521484375,1113.6685791015625,8023.15576171875,176.0816192626953,1
cvj_arcturus_gaia_1233967198192238208,2.94,2.9393103536431973,0.08552831668519595,9281.3642578125,1337.8021240234375,8606.0107421875,159.45965576171875,1
cvj_arcturus_gaia_1233967198192238208,2.98,2.974923542229958,0.08461434817129602,7790.81787109375,1128.4464111328125,7834.11083984375,147.29905700683594,1
cvj_arcturus_gaia_1233967198192238208,3.02,3.0194077099586565,0.08796166100705617,5460.76708984375,1389.8477783203125,7507.236328125,158.8712921142578,1
cvj_arcturus_gaia_1233967198192238208,3.1,3.102851777531757,0.09097065503559518,5491.89501953125,1300.685302734375,6689.01708984375,161.4813995361328,1
cvj_arcturus_gaia_1233967198192238208,3.14,3.1416934344707848,0.09083706835588612,6540.64697265625,1001.3206176757812,7094.00634765625,147.5955047607422,1
cvj_arcturus_gaia_1233967198192238208,3.18,3.1880319262417203,0.09237761362592423,6925.85595703125,1174.548583984375,7361.283203125,159.71412658691406,1
cvj_arcturus_gaia_1233967198192238208,3.2,3.2080339850346027,0.09245111435718249,7131.455078125,1002.6109008789062,7000.0380859375,150.51504516601562,1
cvj_arcturus_gaia_1233967198192238208,3.22,3.228298450047047,0.09183436515875613,8900.8056640625,1116.5467529296875,6957.40478515625,150.6322479248047,1
cvj_arcturus_gaia_1233967198192238208,3.36,3.3645871571278976,0.09547097362651835,9970.5712890625,964.0867309570312,7186.64990234375,142.06166076660156,1
cvj_arcturus_gaia_1233967198192238208,3.38,3.385310460079468,0.09534458740340433,7736.6630859375,1003.6723022460938,7268.52392578125,138.7460174560547,1
cvj_arcturus_gaia_1233967198192238208,3.46,3.4540418771914276,0.0975461191284822,8957.6767578125,993.3606567382812,6163.60546875,147.4093017578125,1
cvj_arcturus_gaia_1233967198192238208,3.48,3.4763324345794135,0.09791325556585753,7605.28564453125,1075.9749755859375,7228.20068359375,141.00991821289062,1
cvj_arcturus_gaia_1233967198192238208,3.54,3.549516958612898,0.09887366719480077,7014.103515625,971.3643798828125,5172.28857421875,136.4593505859375,1
cvj_arcturus_gaia_1233967198192238208,3.64,3.6441479420170877,0.10143550105140658,5505.1044921875,801.5623168945312,5683.4560546875,134.88876342773438,1
cvj_arcturus_gaia_1233967198192238208,3.74,3.739996797514258,0.10263348831531816,4408.6689453125,1130.7269287109375,5057.9765625,152.5552215576172,1
cvj_arcturus_gaia_1233967198192238208,3.7600000000000002,3.766118338164158,0.10281226168346169,5743.7138671875,1138.5191650390625,6035.97802734375,140.58316040039062,1
cvj_arcturus_gaia_1233967198192238208,3.8200000000000003,3.828204800086678,0.03531401117294289,5525.815185546875,1429.7314453125,5692.8486328125,303.0821838378906,2
cvj_arcturus_gaia_1233967198192238208,3.84,3.832114012883154,0.03524700266156181,5398.134765625,1658.62939453125,5476.1064453125,309.75555419921875,1
cvj_arcturus_gaia_1233967198192238208,3.86,3.8613025493088573,0.035564060483119726,6827.75048828125,1524.89892578125,4415.169921875,284.1208190917969,3
cvj_arcturus_gaia_1233967198192238208,3.9,3.8945947959558405,0.03587476117919347,6523.01611328125,1576.7689208984375,5300.46240234375,315.5426940917969,3
cvj_arcturus_gaia_1233967198192238208,3.92,3.92834418962339,0.03619578247992443,4166.96044921875,1165.9540100097656,4577.71337890625,266.6722717285156,2
cvj_arcturus_gaia_1233967198192238208,3.94,3.9318311890635833,0.03645308574838281,5697.88916015625,1398.0087890625,5787.96142578125,300.4540710449219,1
cvj_arcturus_gaia_1233967198192238208,3.96,3.962754167798095,0.03643127403410482,4028.25390625,1382.5789794921875,5056.19287109375,287.79998779296875,3
cvj_arcturus_gaia_1233967198192238208,4.0,3.9973592453872495,0.03659657691634479,3498.76123046875,1478.0771484375,3741.623046875,266.2268981933594,3
cvj_arcturus_gaia_1233967198192238208,4.04,4.0324098707380625,0.03676658310600564,7434.8759765625,1409.5850830078125,5014.09326171875,293.2309875488281,3
cvj_arcturus_gaia_1233967198192238208,4.0600000000000005,4.063182202379088,0.036756027094132046,4279.87841796875,1328.5478515625,4161.07177734375,281.8331604003906,3
cvj_arcturus_gaia_1233967198192238208,4.08,4.070185259491884,0.03663100175028186,5624.2734375,1589.179443359375,4887.037109375,318.4871520996094,1
